delivery_id,order_id,delivery_status,delivery_time,rider_id
13379,13379,Picked Up,2025-09-04 19:47:00,144
13380,13380,Assigned,2025-02-17 14:15:00,24
13381,13381,Delivered,2025-04-10 16:53:00,10
13382,13382,Assigned,2025-03-20 21:08:00,8
13383,13383,Assigned,2025-06-13 13:27:00,128
13384,13384,Delivered,2025-02-03 21:44:00,99
13385,13385,Assigned,2025-06-12 20:17:00,35
13386,13386,Delivered,2025-06-25 05:29:00,84
13387,13387,Assigned,2025-05-29 05:58:00,197
13388,13388,Delivered,2025-05-10 19:53:00,183
13389,13389,Delivered,2025-02-18 13:39:00,56
13390,13390,Delivered,2025-05-24 04:43:00,167
13391,13391,Delivered,2025-07-21 06:45:00,18
13392,13392,Delivered,2025-07-19 08:37:00,20
13393,13393,Picked Up,2025-07-06 02:45:00,16
13394,13394,In Transit,2025-05-29 03:22:00,98
13395,13395,Delivered,2025-09-01 21:36:00,76
13396,13396,Delivered,2024-10-30 14:10:00,148
13397,13397,Delivered,2025-06-21 03:55:00,50
13398,13398,Assigned,2025-06-29 13:58:00,185
13399,13399,Picked Up,2025-03-22 14:00:00,168
13400,13400,Assigned,2025-06-11 22:00:00,108
13401,13401,Delivered,2024-10-20 22:27:00,193
13402,13402,Delivered,2025-06-09 13:42:00,127
13403,13403,Delivered,2025-01-20 13:17:00,95
13404,13404,Picked Up,2025-02-03 20:06:00,19
13405,13405,Assigned,2025-03-03 04:57:00,43
13406,13406,Delivered,2025-03-29 11:08:00,50
13407,13407,Delivered,2025-06-23 22:22:00,55
13408,13408,Picked Up,2025-04-05 21:02:00,67
13409,13409,Delivered,2025-03-23 23:03:00,104
13410,13410,Delivered,2024-11-14 20:28:00,165
13411,13411,Delivered,2025-06-16 20:24:00,137
13412,13412,Delivered,2025-03-14 03:33:00,154
13413,13413,Picked Up,2024-11-19 20:28:00,170
13414,13414,Assigned,2025-07-19 13:49:00,45
13415,13415,Picked Up,2025-04-24 21:02:00,135
13416,13416,Delivered,2025-07-31 02:25:00,141
13417,13417,Assigned,2025-01-25 13:09:00,73
13418,13418,Delivered,2025-04-23 13:47:00,117
13419,13419,Picked Up,2025-01-03 06:53:00,34
13420,13420,Delivered,2025-04-18 20:53:00,52
13421,13421,Delivered,2025-03-24 13:02:00,177
13422,13422,Delivered,2024-09-24 07:30:00,129
13423,13423,Delivered,2025-07-10 14:29:00,175
13424,13424,Picked Up,2025-03-30 14:09:00,91
13425,13425,Picked Up,2024-11-27 11:29:00,76
13426,13426,Delivered,2025-01-08 07:03:00,30
13427,13427,Picked Up,2025-03-23 21:15:00,177
13428,13428,In Transit,2025-04-24 01:43:00,93
13429,13429,Picked Up,2025-08-17 09:49:00,31
13430,13430,Delivered,2025-01-22 12:51:00,30
13431,13431,Delivered,2025-05-09 19:25:00,106
13432,13432,Delivered,2025-05-16 20:48:00,60
13433,13433,Assigned,2024-10-27 16:45:00,23
13434,13434,Delivered,2025-04-21 02:00:00,132
13435,13435,Delivered,2025-04-05 13:52:00,53
13436,13436,Picked Up,2025-07-18 23:44:00,135
13437,13437,Delivered,2025-05-03 02:57:00,11
13438,13438,Delivered,2025-02-07 19:45:00,108
13439,13439,Delivered,2025-02-01 21:43:00,35
13440,13440,Delivered,2024-10-27 22:19:00,169
13441,13441,Delivered,2025-07-24 13:30:00,77
13442,13442,Assigned,2025-06-03 08:35:00,27
13443,13443,Delivered,2025-03-01 20:17:00,76
13444,13444,Delivered,2024-11-27 12:55:00,144
13446,13446,Delivered,2025-06-05 19:11:00,185
13447,13447,Delivered,2025-08-25 16:44:00,4
13448,13448,Assigned,2025-09-05 22:24:00,160
13449,13449,Delivered,2025-01-08 21:34:00,144
13450,13450,Assigned,2025-04-29 20:27:00,73
13451,13451,Picked Up,2025-06-27 16:00:00,2
13452,13452,Assigned,2024-11-20 10:38:00,92
13453,13453,Delivered,2025-01-26 21:44:00,4
13454,13454,Delivered,2024-11-26 22:21:00,8
13455,13455,Delivered,2025-09-04 04:06:00,99
13456,13456,Delivered,2025-05-31 15:52:00,129
13457,13457,Delivered,2025-02-23 22:14:00,101
13458,13458,Assigned,2024-11-29 13:51:00,129
13459,13459,Delivered,2025-02-03 01:03:00,45
13460,13460,Delivered,2024-12-28 15:51:00,108
13461,13461,Picked Up,2025-05-05 14:32:00,21
13462,13462,Delivered,2025-03-11 22:45:00,69
13463,13463,Assigned,2025-01-22 13:41:00,104
13464,13464,Picked Up,2025-07-12 14:02:00,24
13465,13465,Delivered,2025-07-04 07:53:00,56
13466,13466,Assigned,2025-01-05 22:55:00,139
13467,13467,Delivered,2024-10-23 20:10:00,142
13468,13468,Delivered,2025-05-03 20:42:00,99
13469,13469,Delivered,2025-06-06 13:48:00,190
13470,13470,Delivered,2024-11-18 12:38:00,110
13471,13471,In Transit,2025-08-24 06:09:00,158
13472,13472,In Transit,2025-02-07 21:30:00,157
13473,13473,Delivered,2025-08-23 08:23:00,26
13474,13474,Delivered,2025-08-03 20:51:00,72
13475,13475,Delivered,2024-10-18 18:56:00,12
13476,13476,In Transit,2025-01-23 21:59:00,2
13477,13477,Delivered,2025-02-02 20:59:00,191
13478,13478,Delivered,2025-01-11 12:36:00,88
13480,13480,Assigned,2024-11-22 01:36:00,101
13481,13481,Delivered,2025-06-17 18:16:00,140
13482,13482,In Transit,2025-08-28 13:13:00,200
13483,13483,Picked Up,2025-04-29 14:56:00,149
13484,13484,Assigned,2025-01-14 03:00:00,124
13485,13485,Picked Up,2025-07-10 11:54:00,50
13486,13486,Delivered,2025-06-19 21:45:00,109
13487,13487,In Transit,2025-04-23 07:51:00,136
13488,13488,Assigned,2025-05-31 09:54:00,73
13489,13489,Assigned,2024-09-20 20:53:00,103
13490,13490,Delivered,2024-09-27 13:42:00,34
13491,13491,Assigned,2025-07-03 22:43:00,66
13492,13492,Delivered,2025-02-24 14:01:00,100
13493,13493,Delivered,2025-07-07 14:05:00,184
13494,13494,Picked Up,2025-01-08 01:20:00,12
13495,13495,Delivered,2024-12-21 00:49:00,169
13496,13496,Delivered,2025-05-12 07:33:00,197
13497,13497,Picked Up,2024-10-01 05:52:00,64
13498,13498,Delivered,2025-04-27 21:08:00,148
13499,13499,Delivered,2024-10-03 20:24:00,50
13500,13500,Delivered,2024-10-07 05:36:00,34
13501,13501,Delivered,2024-10-25 14:52:00,92
13502,13502,Delivered,2025-05-01 21:50:00,170
13503,13503,Assigned,2025-06-22 22:05:00,163
13504,13504,Delivered,2024-11-05 10:29:00,103
13506,13506,Assigned,2025-01-05 21:48:00,190
13507,13507,Assigned,2025-05-12 09:02:00,99
13508,13508,Delivered,2025-08-11 01:44:00,110
13509,13509,Picked Up,2025-03-09 15:19:00,141
13510,13510,Delivered,2025-08-29 19:23:00,159
13511,13511,Delivered,2025-06-07 20:34:00,101
13512,13512,Assigned,2024-12-29 02:07:00,62
13513,13513,Delivered,2024-09-18 03:52:00,187
13514,13514,Delivered,2025-08-03 02:20:00,80
13515,13515,Delivered,2025-05-28 13:58:00,49
13516,13516,Picked Up,2024-12-13 21:19:00,48
13518,13518,Delivered,2025-04-06 19:15:00,163
13519,13519,Delivered,2025-08-23 11:03:00,29
13520,13520,Delivered,2024-10-23 06:07:00,99
13521,13521,Assigned,2025-08-22 12:28:00,81
13522,13522,Assigned,2024-11-09 13:26:00,12
13523,13523,Delivered,2025-08-30 07:23:00,85
13524,13524,Assigned,2025-05-25 20:51:00,138
13525,13525,Delivered,2025-02-07 13:48:00,111
13526,13526,Delivered,2025-05-17 06:33:00,46
13527,13527,Delivered,2025-03-13 21:32:00,58
13528,13528,Assigned,2025-07-17 20:57:00,55
13529,13529,Assigned,2025-08-29 21:51:00,85
13530,13530,Delivered,2025-06-20 18:17:00,129
13531,13531,Delivered,2025-05-12 21:30:00,81
13532,13532,Picked Up,2025-02-06 18:24:00,97
13533,13533,Delivered,2025-01-07 20:24:00,119
13534,13534,Delivered,2024-09-08 04:39:00,118
13535,13535,Delivered,2025-05-07 14:10:00,155
13536,13536,Delivered,2025-03-22 17:47:00,186
13537,13537,Delivered,2025-07-29 04:48:00,119
13538,13538,Picked Up,2025-06-23 07:11:00,94
13539,13539,Delivered,2025-06-14 00:36:00,139
13540,13540,Delivered,2024-09-20 12:25:00,124
13541,13541,Delivered,2024-09-24 20:59:00,7
13542,13542,Picked Up,2024-10-14 22:26:00,33
13544,13544,Assigned,2025-05-30 06:47:00,139
13545,13545,Delivered,2024-11-03 16:09:00,67
13546,13546,Delivered,2025-07-24 22:17:00,132
13547,13547,Delivered,2025-04-30 13:07:00,86
13548,13548,Delivered,2025-01-13 15:33:00,34
13549,13549,Delivered,2024-10-08 13:36:00,101
13551,13551,Picked Up,2024-11-03 22:04:00,120
13552,13552,Picked Up,2024-10-31 03:22:00,95
13553,13553,Delivered,2025-01-07 02:38:00,147
13554,13554,Delivered,2025-06-29 04:35:00,81
13555,13555,Delivered,2025-02-14 14:23:00,119
13556,13556,Assigned,2025-08-11 13:24:00,35
13557,13557,Assigned,2024-11-06 03:55:00,94
13558,13558,Assigned,2025-04-19 20:57:00,107
13559,13559,Picked Up,2024-11-18 21:05:00,18
13561,13561,Assigned,2025-08-27 19:48:00,159
13562,13562,Delivered,2025-01-15 21:51:00,200
13563,13563,Delivered,2024-10-13 05:01:00,104
13564,13564,Delivered,2024-11-04 18:11:00,83
13565,13565,Delivered,2025-01-18 04:07:00,28
13566,13566,Assigned,2025-07-12 20:33:00,149
13567,13567,Delivered,2025-06-24 21:37:00,64
13568,13568,Delivered,2024-09-18 18:13:00,126
13569,13569,Delivered,2025-06-08 13:41:00,54
13570,13570,Delivered,2025-02-25 19:54:00,121
13571,13571,Assigned,2024-09-18 14:02:00,35
13572,13572,Picked Up,2025-05-12 01:38:00,187
13573,13573,Delivered,2025-01-23 22:22:00,7
13574,13574,Delivered,2024-12-10 22:38:00,27
13575,13575,Delivered,2025-08-13 20:00:00,190
13576,13576,Delivered,2025-02-02 04:48:00,22
13577,13577,Delivered,2025-02-08 21:38:00,47
13578,13578,Delivered,2024-10-21 09:27:00,138
13579,13579,Delivered,2025-05-04 04:40:00,98
13580,13580,Delivered,2024-11-04 19:56:00,179
13581,13581,Delivered,2025-04-21 07:06:00,9
13582,13582,Delivered,2025-07-22 20:30:00,150
13583,13583,Delivered,2024-10-03 05:18:00,64
13584,13584,Delivered,2025-08-13 20:33:00,110
13585,13585,Delivered,2025-05-11 06:22:00,190
13586,13586,Delivered,2024-10-21 21:48:00,133
13587,13587,Assigned,2024-12-02 12:02:00,78
13588,13588,Delivered,2024-11-11 20:47:00,196
13589,13589,Delivered,2025-07-20 07:15:00,97
13590,13590,Delivered,2025-08-13 14:59:00,191
13591,13591,Delivered,2024-10-28 01:38:00,105
13592,13592,Picked Up,2025-08-08 03:54:00,141
13593,13593,Picked Up,2025-04-08 12:39:00,39
13594,13594,Delivered,2025-05-16 21:50:00,164
13595,13595,Assigned,2024-10-20 14:02:00,40
13596,13596,Picked Up,2024-12-08 21:41:00,134
13597,13597,Delivered,2025-06-06 06:35:00,73
13598,13598,Delivered,2024-11-18 21:59:00,15
13599,13599,In Transit,2025-01-23 20:14:00,139
13600,13600,Delivered,2025-03-22 22:03:00,108
13601,13601,Delivered,2025-07-13 01:48:00,61
13602,13602,Delivered,2024-11-14 03:52:00,193
13603,13603,In Transit,2025-08-23 13:21:00,163
13604,13604,Assigned,2025-05-30 20:29:00,165
13605,13605,Assigned,2025-02-07 20:46:00,96
13606,13606,Assigned,2024-12-13 11:34:00,43
13607,13607,Assigned,2025-09-06 21:18:00,73
13608,13608,Delivered,2025-05-01 12:57:00,110
13609,13609,Delivered,2024-11-10 03:32:00,149
13610,13610,Assigned,2025-06-18 15:51:00,113
13611,13611,Picked Up,2025-06-28 22:09:00,2
13612,13612,Delivered,2024-10-16 20:59:00,1
13613,13613,Delivered,2024-12-23 00:54:00,142
13614,13614,Picked Up,2024-11-17 01:54:00,58
13615,13615,Delivered,2025-07-25 23:32:00,85
13616,13616,Picked Up,2025-03-27 22:30:00,139
13617,13617,Assigned,2025-01-12 21:13:00,196
13618,13618,Delivered,2025-02-08 18:41:00,93
13619,13619,Delivered,2025-07-31 20:04:00,78
13620,13620,Delivered,2025-04-30 10:21:00,169
13621,13621,Delivered,2025-06-26 12:33:00,168
13622,13622,Assigned,2025-02-08 18:07:00,84
13623,13623,Delivered,2025-02-05 07:41:00,102
13625,13625,Delivered,2025-08-29 14:17:00,195
13626,13626,Delivered,2024-10-19 10:19:00,48
13627,13627,Delivered,2025-02-23 13:59:00,149
13628,13628,Delivered,2024-09-24 21:42:00,122
13629,13629,Assigned,2024-12-26 13:39:00,151
13630,13630,Delivered,2025-05-22 20:02:00,143
13631,13631,Delivered,2025-04-17 08:37:00,90
13632,13632,Delivered,2025-01-10 00:44:00,92
13633,13633,Assigned,2024-10-01 12:56:00,20
13634,13634,Delivered,2025-05-14 18:49:00,71
13635,13635,Delivered,2024-12-12 05:58:00,194
13636,13636,Delivered,2025-03-07 19:33:00,95
13638,13638,Delivered,2024-09-24 13:15:00,14
13639,13639,Delivered,2025-07-31 19:29:00,161
13640,13640,Assigned,2025-01-26 13:25:00,97
13641,13641,Delivered,2025-04-24 22:09:00,22
13642,13642,Delivered,2025-02-07 13:00:00,25
13643,13643,Delivered,2025-02-23 14:35:00,13
13644,13644,Delivered,2025-05-24 21:34:00,65
13645,13645,Delivered,2025-01-12 15:55:00,150
13646,13646,Assigned,2024-11-30 21:06:00,109
13647,13647,Delivered,2025-03-01 16:32:00,72
13648,13648,Delivered,2024-09-26 04:43:00,46
13649,13649,Delivered,2025-08-13 13:29:00,192
13650,13650,Delivered,2025-01-24 22:10:00,103
13651,13651,Assigned,2024-11-02 13:14:00,134
13652,13652,Picked Up,2025-02-23 17:02:00,161
13653,13653,Delivered,2025-02-28 21:02:00,64
13654,13654,Delivered,2025-08-22 14:26:00,33
13655,13655,Assigned,2025-03-21 21:23:00,172
13656,13656,Picked Up,2025-02-23 00:23:00,168
13657,13657,Delivered,2025-05-29 21:20:00,63
13658,13658,Delivered,2025-08-19 14:08:00,23
13659,13659,Assigned,2025-09-01 08:37:00,193
13660,13660,Picked Up,2025-07-27 21:04:00,75
13661,13661,Delivered,2024-10-20 20:27:00,119
13662,13662,Assigned,2025-02-07 21:37:00,169
13663,13663,Picked Up,2024-10-17 13:55:00,147
13664,13664,Delivered,2024-09-10 05:44:00,87
13665,13665,Delivered,2025-02-19 19:17:00,136
13666,13666,Assigned,2024-12-31 10:31:00,167
13667,13667,Delivered,2024-09-08 14:13:00,84
13668,13668,Delivered,2024-10-19 05:20:00,55
13669,13669,Delivered,2025-04-16 21:29:00,157
13670,13670,Delivered,2025-06-17 20:21:00,20
13671,13671,Delivered,2025-02-17 09:41:00,170
13672,13672,Delivered,2025-05-17 22:30:00,162
13673,13673,Assigned,2025-08-01 20:37:00,162
13674,13674,Picked Up,2025-09-01 01:31:00,45
13675,13675,Assigned,2025-03-06 21:12:00,3
13677,13677,Assigned,2025-03-04 13:03:00,3
13679,13679,Assigned,2025-08-12 21:50:00,190
13681,13681,Picked Up,2025-04-05 17:34:00,103
13682,13682,Delivered,2024-11-27 21:36:00,55
13683,13683,Assigned,2025-07-05 12:18:00,111
13684,13684,Delivered,2024-11-04 07:52:00,39
13685,13685,Delivered,2025-01-30 00:33:00,121
13688,13688,In Transit,2024-09-19 02:41:00,125
13689,13689,Picked Up,2025-07-19 18:44:00,99
13690,13690,Delivered,2025-01-11 13:21:00,43
13691,13691,Assigned,2025-08-19 22:44:00,103
13692,13692,Assigned,2024-12-09 02:35:00,144
13693,13693,Assigned,2025-05-23 12:44:00,112
13694,13694,Picked Up,2025-07-22 10:57:00,84
13695,13695,In Transit,2025-08-20 14:20:00,158
13697,13697,Assigned,2024-10-21 20:45:00,48
13698,13698,Delivered,2025-08-15 21:07:00,97
13699,13699,Delivered,2025-08-20 21:21:00,82
13700,13700,Picked Up,2024-10-02 14:31:00,193
13701,13701,Delivered,2024-12-15 21:36:00,14
13702,13702,Delivered,2025-03-30 13:38:00,198
13703,13703,Assigned,2025-01-24 13:33:00,61
13704,13704,Delivered,2024-11-26 14:03:00,148
13705,13705,Delivered,2025-05-25 21:07:00,92
13706,13706,Assigned,2025-07-04 14:28:00,19
13707,13707,Delivered,2024-10-03 21:32:00,126
13708,13708,Delivered,2025-08-02 14:09:00,102
13709,13709,Assigned,2025-08-18 22:17:00,14
13710,13710,Delivered,2025-06-11 12:39:00,161
13711,13711,Assigned,2025-05-13 11:02:00,98
13712,13712,Delivered,2024-11-01 06:14:00,72
13713,13713,Delivered,2025-02-08 11:29:00,91
13714,13714,In Transit,2025-04-22 12:43:00,117
13715,13715,Delivered,2025-05-19 22:23:00,151
13716,13716,Delivered,2025-03-31 08:36:00,94
13717,13717,Delivered,2025-02-03 22:21:00,50
13718,13718,Delivered,2025-06-12 14:42:00,132
13719,13719,Assigned,2025-02-21 12:40:00,125
13720,13720,Delivered,2025-03-02 21:38:00,197
13721,13721,In Transit,2024-09-29 14:31:00,154
13722,13722,Assigned,2024-12-05 18:24:00,51
13723,13723,Assigned,2025-08-26 03:06:00,73
13724,13724,Picked Up,2025-05-20 21:08:00,174
13725,13725,Delivered,2025-07-31 20:21:00,16
13726,13726,Assigned,2025-04-18 14:08:00,111
13727,13727,Delivered,2025-09-04 17:10:00,115
13728,13728,Assigned,2024-12-06 21:48:00,58
13729,13729,Assigned,2025-01-14 16:14:00,18
13730,13730,Assigned,2025-05-17 11:59:00,163
13731,13731,Picked Up,2024-10-01 02:21:00,63
13732,13732,Assigned,2025-07-02 21:05:00,1
13733,13733,Delivered,2025-05-04 14:13:00,61
13734,13734,Delivered,2024-11-11 06:55:00,166
13735,13735,Assigned,2025-02-07 21:54:00,157
13736,13736,Assigned,2024-10-18 13:11:00,40
13737,13737,Delivered,2025-02-02 23:55:00,159
13738,13738,Assigned,2025-01-15 14:36:00,136
13739,13739,Delivered,2024-11-28 10:15:00,163
13740,13740,Assigned,2025-06-12 21:23:00,198
13741,13741,Delivered,2025-01-18 05:12:00,143
13742,13742,Delivered,2024-09-12 19:56:00,62
13743,13743,Delivered,2025-08-10 01:11:00,137
13744,13744,Picked Up,2025-05-19 21:21:00,45
13745,13745,Assigned,2025-06-15 21:01:00,176
13746,13746,Delivered,2025-05-19 20:17:00,7
13747,13747,Delivered,2025-08-05 21:53:00,118
13748,13748,Assigned,2025-05-09 20:09:00,51
13749,13749,Delivered,2024-11-17 18:33:00,154
13750,13750,In Transit,2025-09-03 20:47:00,171
13751,13751,Delivered,2024-11-03 21:59:00,22
13752,13752,Delivered,2024-12-15 22:37:00,191
13753,13753,Assigned,2025-08-28 20:16:00,182
13754,13754,Delivered,2025-04-21 19:28:00,178
13755,13755,Delivered,2024-11-28 03:13:00,191
13756,13756,Picked Up,2025-06-24 13:37:00,72
13757,13757,Picked Up,2025-06-28 19:57:00,57
13758,13758,Assigned,2025-01-27 19:19:00,35
13759,13759,Delivered,2025-07-23 20:32:00,171
13760,13760,Delivered,2024-10-01 14:01:00,62
13761,13761,Delivered,2024-10-02 13:36:00,166
13762,13762,In Transit,2025-02-02 09:56:00,175
13763,13763,Assigned,2025-01-04 20:27:00,68
13764,13764,Delivered,2025-08-23 23:08:00,129
13765,13765,Assigned,2024-09-07 11:47:00,94
13766,13766,Assigned,2024-12-06 01:08:00,128
13767,13767,Delivered,2025-06-02 13:35:00,130
13768,13768,Picked Up,2025-09-01 17:34:00,24
13770,13770,Delivered,2025-03-08 19:57:00,22
13771,13771,Delivered,2024-11-22 00:44:00,193
13773,13773,Delivered,2024-10-17 05:19:00,198
13774,13774,Delivered,2025-03-14 21:38:00,95
13775,13775,Delivered,2024-09-19 19:59:00,83
13777,13777,Picked Up,2024-10-24 20:37:00,18
13778,13778,Assigned,2025-04-06 01:06:00,117
13779,13779,Delivered,2025-02-08 21:47:00,166
13780,13780,Delivered,2025-04-13 21:40:00,23
13781,13781,Delivered,2025-07-21 13:51:00,81
13783,13783,Picked Up,2024-10-14 22:56:00,175
13784,13784,In Transit,2025-01-26 22:37:00,14
13785,13785,Picked Up,2025-05-16 16:02:00,101
13786,13786,Delivered,2025-01-12 19:11:00,34
13787,13787,Delivered,2025-07-31 13:32:00,122
13788,13788,Delivered,2024-09-15 20:06:00,199
13790,13790,Delivered,2025-04-08 14:37:00,124
13792,13792,Assigned,2025-05-13 22:08:00,143
13793,13793,Picked Up,2024-11-16 03:46:00,17
13794,13794,Delivered,2024-12-05 15:31:00,83
13795,13795,Delivered,2025-09-06 20:55:00,47
13796,13796,Delivered,2025-01-06 18:58:00,4
13797,13797,Picked Up,2024-09-27 23:57:00,17
13798,13798,Assigned,2024-11-30 13:41:00,129
13799,13799,Delivered,2025-02-16 21:15:00,66
13800,13800,Delivered,2024-11-25 20:05:00,186
13801,13801,Delivered,2025-05-07 14:01:00,127
13802,13802,Delivered,2024-10-09 21:10:00,37
13803,13803,Delivered,2024-12-20 19:23:00,71
13804,13804,Assigned,2024-11-24 09:15:00,27
13805,13805,Delivered,2025-06-05 09:16:00,38
13806,13806,Picked Up,2025-04-27 20:36:00,189
13807,13807,Picked Up,2025-08-03 03:50:00,157
13808,13808,Picked Up,2025-05-02 07:54:00,31
13809,13809,Delivered,2024-11-30 13:49:00,108
13810,13810,Delivered,2024-11-14 21:33:00,150
13811,13811,Assigned,2025-04-26 18:25:00,6
13812,13812,Delivered,2024-12-21 05:22:00,103
13813,13813,Delivered,2025-04-02 20:18:00,90
13814,13814,Delivered,2025-02-28 06:37:00,57
13815,13815,Picked Up,2025-02-13 18:56:00,109
13817,13817,Delivered,2024-09-12 13:45:00,184
13818,13818,Delivered,2025-08-30 07:15:00,144
13819,13819,Picked Up,2024-10-06 21:54:00,130
13820,13820,Delivered,2024-09-08 22:07:00,122
13822,13822,Delivered,2025-03-02 19:53:00,49
13823,13823,Assigned,2024-09-16 19:32:00,54
13824,13824,Delivered,2025-08-04 11:08:00,170
13825,13825,Assigned,2025-06-05 13:42:00,157
13826,13826,Delivered,2025-03-06 19:20:00,31
13827,13827,Picked Up,2024-11-29 13:40:00,28
13828,13828,Delivered,2024-09-16 22:05:00,140
13829,13829,Picked Up,2025-07-05 06:14:00,38
13830,13830,Picked Up,2024-11-26 01:27:00,163
13831,13831,In Transit,2025-05-26 09:17:00,122
13832,13832,Delivered,2025-09-03 14:47:00,91
13833,13833,Delivered,2025-01-03 20:25:00,176
13834,13834,Assigned,2025-02-11 21:06:00,100
13835,13835,Picked Up,2025-03-03 02:55:00,129
13836,13836,Delivered,2025-07-05 21:27:00,154
13837,13837,Delivered,2025-08-20 21:52:00,125
13838,13838,Delivered,2024-09-28 04:06:00,103
13839,13839,Delivered,2024-12-08 10:59:00,110
13840,13840,Delivered,2025-08-15 22:15:00,17
13841,13841,Delivered,2024-12-05 05:36:00,82
13842,13842,Assigned,2025-07-11 08:09:00,121
13843,13843,Delivered,2025-03-25 09:42:00,20
13844,13844,Picked Up,2025-05-07 05:46:00,120
13845,13845,Delivered,2025-07-05 23:41:00,20
13846,13846,Delivered,2025-03-22 17:54:00,135
13847,13847,Assigned,2025-05-31 20:34:00,36
13848,13848,Delivered,2025-08-18 22:54:00,66
13849,13849,Assigned,2025-06-03 20:31:00,110
13850,13850,Delivered,2025-06-11 19:42:00,169
13851,13851,Delivered,2024-10-22 06:04:00,19
13852,13852,Delivered,2025-03-21 20:37:00,108
13853,13853,Delivered,2025-09-06 20:19:00,73
13855,13855,Delivered,2025-08-06 14:48:00,151
13856,13856,Delivered,2025-08-01 14:01:00,18
13857,13857,Assigned,2024-12-23 10:59:00,35
13858,13858,Delivered,2025-04-23 21:13:00,146
13859,13859,Assigned,2025-04-18 19:25:00,54
13860,13860,Delivered,2025-06-18 23:19:00,109
13861,13861,In Transit,2025-02-01 15:34:00,183
13862,13862,Delivered,2025-01-08 22:41:00,64
13863,13863,Delivered,2025-05-17 11:23:00,133
13864,13864,Picked Up,2025-01-20 14:25:00,162
13865,13865,Picked Up,2025-08-10 01:08:00,165
13866,13866,Assigned,2025-05-01 21:09:00,99
13867,13867,Delivered,2025-09-02 20:13:00,5
13868,13868,Assigned,2024-12-16 21:16:00,186
13869,13869,Assigned,2025-02-28 12:20:00,179
13870,13870,Delivered,2025-08-23 14:05:00,130
13871,13871,Delivered,2025-07-08 11:56:00,85
13872,13872,Delivered,2025-04-11 23:04:00,33
13873,13873,Delivered,2024-11-09 08:21:00,7
13875,13875,Picked Up,2024-11-03 12:55:00,13
13876,13876,Delivered,2025-02-01 12:59:00,13
13877,13877,Assigned,2025-02-21 21:46:00,182
13879,13879,Assigned,2024-12-11 20:55:00,187
13880,13880,Delivered,2024-10-18 01:39:00,124
13881,13881,Delivered,2024-12-28 20:42:00,16
13882,13882,Delivered,2025-08-04 21:00:00,91
13883,13883,Assigned,2025-06-23 10:59:00,27
13884,13884,Assigned,2025-03-03 01:01:00,191
13885,13885,Delivered,2024-10-11 12:51:00,183
13886,13886,Assigned,2025-01-24 22:18:00,132
13887,13887,Delivered,2025-05-04 13:26:00,36
13888,13888,Assigned,2025-01-05 16:36:00,106
13889,13889,Delivered,2025-02-01 00:47:00,170
13890,13890,Assigned,2024-11-23 17:30:00,79
13891,13891,Assigned,2025-02-13 20:29:00,22
13892,13892,Delivered,2025-05-07 12:47:00,88
13893,13893,Delivered,2025-07-19 22:45:00,151
13894,13894,Assigned,2025-06-10 15:50:00,71
13895,13895,In Transit,2025-03-11 13:53:00,191
13896,13896,In Transit,2025-06-20 10:47:00,134
13897,13897,Delivered,2025-06-19 00:54:00,195
13898,13898,Assigned,2025-08-02 11:54:00,194
13899,13899,Delivered,2025-08-21 16:26:00,1
13900,13900,Delivered,2025-05-04 17:04:00,130
13901,13901,Picked Up,2024-10-10 14:42:00,56
13902,13902,In Transit,2025-07-17 12:43:00,186
13903,13903,Delivered,2025-04-23 06:53:00,77
13904,13904,Delivered,2025-08-29 04:08:00,109
13905,13905,In Transit,2024-11-30 13:42:00,11
13906,13906,Delivered,2024-10-08 04:10:00,103
13907,13907,Delivered,2024-09-13 09:17:00,81
13908,13908,Picked Up,2025-06-18 01:56:00,78
13909,13909,Delivered,2024-11-21 19:48:00,44
13910,13910,Delivered,2024-11-14 01:49:00,75
13911,13911,Assigned,2025-06-09 12:26:00,91
13912,13912,Assigned,2024-09-29 03:09:00,39
13913,13913,Delivered,2025-09-04 22:25:00,14
13914,13914,Delivered,2025-01-04 17:09:00,76
13915,13915,Delivered,2025-02-26 14:13:00,74
13916,13916,Delivered,2025-05-08 05:13:00,130
13917,13917,Assigned,2025-03-30 20:17:00,8
13918,13918,Picked Up,2024-11-25 21:47:00,132
13919,13919,Delivered,2025-02-17 01:56:00,113
13920,13920,Delivered,2025-05-12 17:59:00,188
13921,13921,Assigned,2025-08-11 16:43:00,39
13922,13922,Picked Up,2024-12-10 13:12:00,158
13923,13923,Delivered,2025-07-08 13:21:00,82
13924,13924,In Transit,2024-10-24 01:45:00,148
13925,13925,Delivered,2025-04-09 13:45:00,94
13926,13926,Delivered,2025-08-02 13:11:00,78
13927,13927,Delivered,2025-07-14 12:06:00,57
13928,13928,Delivered,2024-11-05 08:53:00,152
13929,13929,Delivered,2025-08-25 20:58:00,75
13930,13930,Picked Up,2025-08-07 21:20:00,84
13931,13931,Delivered,2025-07-30 12:32:00,136
13932,13932,Delivered,2025-04-10 21:07:00,125
13933,13933,In Transit,2025-06-13 12:22:00,164
13934,13934,Delivered,2025-09-07 00:09:00,161
13935,13935,In Transit,2025-03-13 03:55:00,52
13936,13936,Delivered,2024-12-15 21:01:00,59
13937,13937,In Transit,2025-03-06 03:46:00,36
13938,13938,Delivered,2025-02-14 13:23:00,18
