order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
11483,162,31,Special Dish x3; Special Dish x3; Classic Meal x3,2025-07-30,18:03:00,Completed,3288.05
11484,87,5,Sambhar x3; Bisi Bele Bath x1,2025-01-25,19:43:00,Completed,506.5
11485,101,150,Fried Rice x3; American Chopsuey x3; Gobi Manchurian x2,2025-08-18,10:17:00,Completed,1717.0
11486,124,14,Classic Meal x1; Special Dish x2; Special Dish x1; Deluxe Platter x2; Classic Platter x2,2025-05-26,21:29:00,Confirmed,2712.6
11487,33,141,Quesadilla x3; Fajitas x1; Guacamole x2,2025-08-11,23:55:00,Completed,1324.5
11488,16,90,Classic Meal x3; Deluxe Platter x3; Deluxe Dish x3; Classic Platter x1,2025-07-04,02:18:00,Confirmed,4121.8
11489,38,98,Deluxe Dish x3; Special Meal x3; Deluxe Platter x1; Deluxe Meal x3; Classic Dish x1,2024-11-21,14:50:00,Completed,3728.1
11490,69,164,Classic Platter x1; Deluxe Dish x3; Special Platter x1; Deluxe Meal x3; Deluxe Meal x1,2025-06-08,20:33:00,Completed,2977.55
11491,80,149,Fried Rice x1; Chilli Chicken x1; Hakka Noodles x2,2024-10-25,14:29:00,Preparing,870.5
11492,122,187,Gobi Manchurian x3; Fried Rice x3; Schezwan Noodles x2,2025-01-10,11:33:00,Completed,1662.5
11493,80,131,Fettuccine x1; Fettuccine x3; Tiramisu x1; Lasagna x1,2025-07-13,19:01:00,Confirmed,1719.0
11494,133,178,Fried Rice x1; Gobi Manchurian x3; Schezwan Noodles x2,2024-11-14,16:42:00,Pending,1235.5
11495,162,64,Special Meal x2; Special Dish x1; Special Dish x3; Classic Platter x2,2024-09-19,23:20:00,Ready for Pickup,3497.8
11496,144,136,Deluxe Dish x2; Classic Dish x3,2024-09-10,07:34:00,Completed,1866.85
11497,40,69,Lasagna x1,2025-02-20,20:18:00,Completed,395.0
11498,181,58,Special Dish x3,2025-02-12,19:41:00,Ready for Pickup,1398.85
11499,50,132,Deluxe Meal x2,2025-08-14,13:43:00,Completed,1029.2
11500,82,70,Deluxe Meal x1,2024-11-08,04:21:00,Completed,533.6
11501,133,120,Nachos x2; Burrito x2; Tacos x2,2025-02-25,10:56:00,Completed,1423.0
11502,94,86,Idli x3,2025-08-15,20:57:00,Cancelled,297.0
11503,27,164,Deluxe Platter x1; Classic Dish x1; Classic Dish x2; Special Platter x2,2025-03-10,21:22:00,Completed,1843.15
11504,69,135,Special Dish x1; Classic Platter x1; Classic Dish x3,2024-11-24,20:31:00,Completed,1503.85
11505,131,55,Samosa x3; Samosa x1; Palak Paneer x2,2025-01-14,07:18:00,Completed,777.0
11506,109,31,Deluxe Dish x2; Classic Platter x1; Special Platter x1; Deluxe Platter x1,2024-10-18,20:47:00,Completed,1869.95
11507,12,177,Deluxe Meal x1; Deluxe Platter x2; Classic Meal x3; Special Platter x1,2025-02-25,21:00:00,Completed,2117.15
11508,24,103,Churros x3; Burrito x1; Guacamole x2,2025-01-26,21:38:00,Ready for Pickup,1137.0
11509,181,177,Deluxe Meal x1,2025-04-15,20:16:00,Completed,363.0
11510,90,162,Enchiladas x3; Tacos x2,2025-03-27,18:45:00,Completed,1377.5
11511,96,149,Schezwan Noodles x2,2024-10-06,13:44:00,Completed,457.0
11512,105,5,Rasam x3; Rasam x1; Masala Dosa x3,2025-07-08,08:59:00,Confirmed,864.5
11513,199,162,Nachos x1; Guacamole x2; Burrito x1,2024-12-29,19:15:00,Confirmed,857.0
11514,71,30,Deluxe Dish x2; Special Meal x3; Special Platter x3,2025-06-20,14:17:00,Completed,2891.35
11515,107,198,Vada x2; Vada x3; Idli x1,2024-10-02,12:12:00,Completed,498.5
11516,113,48,Quesadilla x1; Mexican Rice x3; Nachos x3; Salsa x3,2025-02-15,19:48:00,Preparing,1778.0
11517,40,17,Masala Dosa x3; Idli x2,2024-10-27,20:52:00,Preparing,681.5
11518,167,21,Nachos x3; Guacamole x2; Fajitas x1; Salsa x1; Burrito x2,2024-10-07,04:56:00,Completed,1922.5
11519,59,71,Deluxe Dish x3; Special Meal x3,2024-12-14,12:39:00,Completed,2324.75
11520,93,47,Butter Chicken x3; Paneer Tikka x1; Biryani x1; Paneer Tikka x1,2025-01-07,06:43:00,Preparing,2102.5
11521,195,55,Dal Makhani x3,2025-03-07,13:19:00,Completed,767.0
11522,175,172,Idli x3; Sambhar x2; Rasam x2; Rasam x1; Pongal x3,2024-11-20,18:03:00,Completed,1069.0
11523,195,103,Guacamole x1,2025-07-24,12:05:00,Completed,215.0
11524,178,47,Dal Makhani x1; Dal Makhani x1; Naan x3; Naan x2,2025-02-25,19:02:00,Completed,829.0
11525,4,23,Special Platter x1; Deluxe Platter x1; Classic Platter x1; Classic Meal x3; Classic Platter x3,2025-08-26,21:28:00,Pending,3275.45
11526,124,151,Mexican Rice x1; Quesadilla x1; Salsa x2; Churros x3; Tacos x1,2025-02-14,13:49:00,Completed,1369.0
11527,42,5,Vada x2; Masala Dosa x2,2024-10-16,23:13:00,Ready for Pickup,504.0
11528,6,172,Bisi Bele Bath x3,2025-07-18,11:44:00,Completed,641.0
11529,91,35,Deluxe Meal x3,2024-10-27,05:32:00,Completed,753.0
11530,112,45,Salsa x3,2025-01-31,00:19:00,Completed,368.0
11531,69,111,Fajitas x2; Burrito x2; Fajitas x2; Guacamole x1; Fajitas x3,2025-05-14,01:26:00,Completed,2784.0
11532,39,63,Classic Platter x1; Deluxe Meal x3; Classic Dish x3; Deluxe Dish x3; Special Platter x2,2025-04-10,12:04:00,Completed,4862.75
11533,86,66,Dosa x1; Medu Vada x1; Masala Dosa x3,2025-07-29,20:23:00,Completed,707.0
11534,49,133,Classic Platter x2; Special Meal x3; Classic Meal x1,2025-05-25,14:54:00,Confirmed,2135.6
11535,128,120,Burrito x3; Salsa x3,2025-08-24,13:45:00,Completed,1168.5
11536,114,116,Deluxe Platter x2; Deluxe Meal x2; Special Platter x3; Classic Dish x3; Special Platter x1,2025-01-24,05:29:00,Completed,4402.65
11537,110,46,Margherita Pizza x2,2025-01-26,05:03:00,Preparing,690.0
11538,124,158,Classic Meal x1; Classic Meal x2; Classic Meal x2; Deluxe Dish x2; Special Meal x1,2025-02-10,12:17:00,Completed,2919.55
11539,184,181,Classic Dish x1; Special Meal x2; Classic Dish x3; Classic Platter x3; Classic Platter x2,2025-07-20,20:14:00,Confirmed,3237.95
11540,126,158,Special Meal x2; Deluxe Dish x2; Classic Platter x2,2025-09-03,13:37:00,Completed,2028.0
11541,57,29,Special Dish x1; Deluxe Meal x1,2024-10-13,18:01:00,Cancelled,598.95
11542,61,148,Spring Rolls x3; Chilli Chicken x2; Manchurian x1; American Chopsuey x1; Chilli Chicken x3,2025-04-25,21:08:00,Preparing,2142.5
11543,147,75,Special Platter x1,2024-09-11,19:32:00,Preparing,556.95
11544,44,173,Special Dish x3; Special Meal x2; Deluxe Platter x1; Classic Meal x1; Deluxe Platter x3,2025-08-29,07:44:00,Ready for Pickup,4477.1
11545,87,118,Fajitas x1; Churros x2; Enchiladas x2; Guacamole x2; Enchiladas x3,2024-09-21,12:50:00,Completed,2430.5
11546,125,163,Deluxe Dish x2; Special Meal x2; Special Meal x3,2024-11-29,12:00:00,Preparing,2343.95
11547,189,18,Chilli Chicken x2; Hakka Noodles x1; Hakka Noodles x3,2025-05-28,06:50:00,Completed,1285.0
11548,191,54,Special Platter x2; Special Dish x1,2024-09-19,19:34:00,Completed,1413.65
11549,175,6,Naan x1; Tandoori Roti x2,2025-01-08,14:44:00,Completed,161.5
11550,137,7,Tacos x3,2025-06-06,12:16:00,Completed,743.0
11551,170,124,Pongal x1,2025-06-28,13:16:00,Preparing,152.0
11552,185,94,Classic Dish x1; Special Platter x3; Classic Dish x2; Special Meal x3,2025-08-24,19:48:00,Cancelled,3256.85
11553,144,177,Special Meal x3,2025-08-15,13:11:00,Completed,1493.25
11554,78,176,Special Meal x1; Classic Dish x2; Deluxe Platter x2; Classic Meal x3,2025-01-04,13:14:00,Completed,2557.55
11555,21,99,Mexican Rice x3; Mexican Rice x2,2025-03-31,13:18:00,Completed,1013.0
11556,51,162,Burrito x3; Guacamole x1; Salsa x2,2025-02-19,20:30:00,Completed,1203.5
11557,30,20,Deluxe Meal x2; Deluxe Meal x1; Deluxe Meal x3; Special Dish x1; Deluxe Platter x3,2025-09-03,19:40:00,Completed,3589.5
11558,200,151,Mexican Rice x1; Quesadilla x1; Mexican Rice x2; Nachos x1,2024-12-14,13:04:00,Preparing,1023.0
11559,77,141,Fajitas x1; Churros x3; Nachos x2; Tacos x2,2025-02-06,21:02:00,Preparing,1700.5
11560,96,28,Classic Dish x3; Deluxe Dish x3; Classic Platter x2; Classic Platter x1,2024-12-10,13:27:00,Preparing,3497.0
11561,14,17,Idli x1; Masala Dosa x3; Sambhar x2; Bisi Bele Bath x3,2024-12-22,12:24:00,Completed,1349.5
11562,23,128,Spring Rolls x1; American Chopsuey x2,2025-04-23,14:59:00,Confirmed,685.0
11563,3,189,Classic Platter x3,2025-01-14,19:27:00,Completed,1597.95
11564,76,120,Nachos x3; Fajitas x1; Tacos x1; Quesadilla x1,2025-03-02,15:05:00,Completed,1385.0
11565,157,167,Classic Dish x1; Deluxe Meal x1; Deluxe Dish x1; Classic Dish x2; Special Platter x1,2025-06-19,20:17:00,Completed,2017.95
11566,146,75,Classic Meal x1; Special Platter x2; Classic Platter x1; Deluxe Dish x3; Deluxe Platter x2,2024-12-12,19:58:00,Pending,2767.0
11567,164,189,Deluxe Platter x1; Deluxe Platter x1; Special Platter x1; Classic Platter x1,2024-12-11,20:43:00,Ready for Pickup,1658.95
11568,72,165,Vada x2; Bisi Bele Bath x1; Dosa x3; Vada x3,2025-04-12,12:15:00,Completed,998.5
11569,165,160,Classic Meal x2; Deluxe Platter x3; Deluxe Dish x1; Deluxe Platter x1; Special Meal x2,2025-01-27,22:51:00,Completed,3639.15
11570,199,177,Deluxe Meal x3; Classic Platter x1; Classic Platter x2; Classic Dish x2,2025-01-29,13:10:00,Preparing,2978.95
11571,124,37,Special Platter x1; Special Meal x3; Classic Meal x3,2025-05-09,13:25:00,Confirmed,1693.9
11572,91,143,Calzone x1; Bruschetta x3; Risotto x1; Garlic Bread x2,2025-02-07,21:28:00,Completed,1362.0
11573,177,47,Dal Makhani x2; Tandoori Roti x1; Rajma Chawal x3; Tandoori Roti x1; Palak Paneer x2,2024-10-08,03:57:00,Preparing,1722.5
11574,30,124,Dosa x1; Masala Dosa x2; Idli x2; Medu Vada x3; Uttapam x3,2025-07-18,03:49:00,Completed,1342.5
11575,158,84,Lasagna x1; Pasta Alfredo x1; Margherita Pizza x2; Risotto x2,2025-01-17,20:43:00,Confirmed,1858.0
11576,94,118,Enchiladas x1; Tacos x2; Fajitas x2; Mexican Rice x3,2025-07-31,19:53:00,Completed,1969.5
11577,138,88,Classic Platter x1; Special Platter x2; Classic Platter x2,2025-05-03,19:57:00,Completed,1270.2
11578,103,177,Classic Platter x3; Special Dish x3; Classic Meal x3,2025-07-22,20:22:00,Completed,3831.85
11579,174,200,Chilli Chicken x1; Gobi Manchurian x2,2025-07-02,17:09:00,Completed,644.0
11580,2,45,Tacos x3; Tacos x2; Nachos x1; Fajitas x2,2025-02-12,21:44:00,Ready for Pickup,2002.5
11581,174,92,Pasta Alfredo x2; Caprese Salad x2; Bruschetta x3; Risotto x3; Pasta Alfredo x2,2025-01-19,23:14:00,Completed,2886.5
11582,64,33,Hot & Sour Soup x3,2025-01-27,12:48:00,Completed,532.5
11583,85,175,Rasam x3; Bisi Bele Bath x3; Pongal x2,2025-05-24,19:24:00,Completed,1094.0
11584,2,55,Tandoori Roti x1; Samosa x2; Tandoori Roti x3,2025-01-05,13:51:00,Preparing,264.0
11585,115,114,Classic Platter x3; Special Dish x2; Classic Meal x3; Special Meal x1,2025-07-12,13:06:00,Ready for Pickup,3378.2
11586,39,60,Caprese Salad x3; Margherita Pizza x1,2025-08-20,20:17:00,Pending,926.0
11587,20,95,Special Dish x1,2025-04-16,12:05:00,Preparing,573.65
11588,79,171,Pongal x3; Idli x2; Dosa x2; Sambhar x1,2024-10-17,12:06:00,Ready for Pickup,887.5
11589,89,74,Masala Dosa x2; Vada x2; Idli x1; Idli x2,2024-11-04,04:41:00,Pending,785.0
11590,27,39,Deluxe Dish x3; Special Dish x3,2025-02-13,03:16:00,Completed,2096.25
11591,94,111,Quesadilla x2; Fajitas x2; Tacos x1; Fajitas x1; Guacamole x1,2025-02-23,01:41:00,Completed,1772.0
11592,122,103,Tacos x2,2025-07-10,08:48:00,Ready for Pickup,514.0
11593,2,113,Schezwan Noodles x1; American Chopsuey x1; Schezwan Noodles x2; Fried Rice x1; Fried Rice x3,2025-04-27,08:26:00,Completed,1693.5
11594,44,67,Bruschetta x3; Lasagna x3; Garlic Bread x3; Garlic Bread x2; Calzone x1,2025-06-29,21:19:00,Completed,2502.5
11595,61,92,Garlic Bread x3; Risotto x2,2025-02-17,13:53:00,Completed,961.0
11596,15,54,Deluxe Meal x1,2025-01-02,20:12:00,Completed,433.95
11597,106,150,Manchurian x3; American Chopsuey x3,2025-08-13,01:21:00,Completed,1339.5
11598,67,55,Tandoori Roti x1; Chole Bhature x2; Tandoori Roti x3,2025-05-13,07:16:00,Ready for Pickup,514.0
11599,70,49,Rasam x3; Pongal x1; Bisi Bele Bath x3,2025-08-24,01:39:00,Preparing,976.0
11600,195,62,American Chopsuey x2; Hakka Noodles x3; American Chopsuey x2; Hot & Sour Soup x3; American Chopsuey x1,2025-02-04,21:46:00,Ready for Pickup,2191.0
11601,179,116,Classic Meal x3; Deluxe Platter x2,2024-10-18,22:14:00,Completed,2103.7
11602,143,111,Quesadilla x2; Mexican Rice x3; Guacamole x2,2025-04-06,12:53:00,Completed,1416.0
11603,147,72,Classic Meal x1; Deluxe Meal x3; Deluxe Dish x1; Deluxe Dish x3,2024-11-07,13:29:00,Preparing,2654.75
11604,77,37,Deluxe Meal x1; Deluxe Meal x2,2025-04-29,10:45:00,Completed,1156.55
11605,112,134,Deluxe Platter x3; Special Dish x1; Classic Platter x2; Special Dish x3,2025-06-01,21:25:00,Completed,3317.95
11606,114,156,Special Platter x3; Special Meal x2; Deluxe Dish x2; Deluxe Meal x2; Special Dish x3,2025-07-13,12:51:00,Completed,4988.95
11607,159,184,Rasam x3; Rasam x1,2025-03-14,04:06:00,Completed,399.0
11608,187,118,Mexican Rice x1; Burrito x2; Salsa x2; Enchiladas x3,2025-08-20,20:35:00,Completed,1850.5
11609,1,144,Classic Platter x2; Classic Platter x3; Deluxe Dish x2,2025-07-22,16:57:00,Completed,3195.3
11610,158,101,Salsa x2; Fajitas x2,2024-10-07,20:38:00,Cancelled,835.0
11611,103,43,Sambhar x2; Sambhar x1; Bisi Bele Bath x3,2025-04-20,13:15:00,Completed,880.5
11612,192,180,Calzone x3; Garlic Bread x3; Fettuccine x2; Bruschetta x1; Margherita Pizza x2,2025-03-06,11:26:00,Ready for Pickup,2721.5
11613,99,149,Hakka Noodles x2,2025-07-11,13:08:00,Ready for Pickup,420.0
11614,163,148,Spring Rolls x1; American Chopsuey x2,2024-11-26,12:33:00,Completed,651.0
11615,21,19,Fajitas x2; Fajitas x3; Salsa x1; Guacamole x1,2025-04-27,00:48:00,Completed,1788.0
11616,186,7,Quesadilla x1; Churros x1; Tacos x2,2025-06-25,12:00:00,Completed,899.0
11617,154,85,Special Platter x1,2024-10-23,19:35:00,Preparing,359.5
11618,60,34,Special Dish x2; Classic Platter x1; Special Platter x2; Deluxe Platter x1,2024-12-29,20:10:00,Preparing,2744.1
11619,67,158,Classic Platter x3; Deluxe Dish x2; Deluxe Meal x3; Special Dish x3; Deluxe Dish x3,2024-10-29,13:25:00,Confirmed,3079.05
11620,196,66,Sambhar x3; Idli x1; Sambhar x2,2025-05-12,18:10:00,Completed,626.5
11621,99,71,Deluxe Dish x3; Classic Meal x3; Deluxe Platter x2; Deluxe Dish x3; Classic Meal x1,2024-12-26,15:53:00,Ready for Pickup,4099.4
11622,17,195,Deluxe Meal x3; Deluxe Dish x1; Classic Dish x1; Classic Platter x2; Classic Meal x1,2025-06-26,20:50:00,Completed,2936.7
11623,184,84,Margherita Pizza x1; Lasagna x2,2025-02-27,12:15:00,Ready for Pickup,1030.0
11624,29,11,Bruschetta x1; Garlic Bread x2; Calzone x3,2024-09-30,20:02:00,Confirmed,1404.5
11625,120,74,Uttapam x3; Bisi Bele Bath x1,2025-05-04,21:36:00,Completed,702.0
11626,152,21,Burrito x1; Burrito x3; Tacos x1; Tacos x1; Tacos x2,2025-07-19,13:17:00,Preparing,2023.0
11627,164,187,Fried Rice x1; Schezwan Noodles x1; Hakka Noodles x1,2024-12-10,20:33:00,Ready for Pickup,668.5
11628,100,91,Deluxe Platter x1; Special Meal x3; Classic Dish x2,2024-12-11,00:58:00,Completed,2308.25
11629,147,80,Special Meal x1,2025-05-21,01:34:00,Confirmed,511.05
11630,22,92,Caprese Salad x2,2025-07-27,09:59:00,Completed,448.0
11631,51,55,Butter Chicken x3; Chole Bhature x1; Biryani x1; Samosa x1; Chole Bhature x3,2025-02-02,19:30:00,Completed,2290.5
11632,118,8,Risotto x2,2024-11-25,12:44:00,Completed,596.0
11633,25,132,Classic Platter x3; Deluxe Dish x1; Special Dish x2,2025-04-09,12:47:00,Completed,1866.2
11634,103,150,Schezwan Noodles x2; Fried Rice x2,2025-02-25,19:19:00,Ready for Pickup,871.0
11635,180,160,Deluxe Dish x1,2025-01-07,21:06:00,Completed,433.45
11636,103,77,Classic Meal x2; Deluxe Dish x3; Classic Meal x1,2025-03-20,14:13:00,Completed,1582.75
11637,186,111,Burrito x1; Fajitas x3; Mexican Rice x3; Enchiladas x3; Fajitas x1,2024-09-25,06:09:00,Completed,2905.0
11638,102,140,Deluxe Dish x3; Classic Dish x3; Deluxe Platter x1; Deluxe Meal x2; Special Platter x2,2024-12-30,12:55:00,Completed,2877.65
11639,99,88,Classic Dish x1; Classic Platter x2,2025-04-14,21:10:00,Preparing,1459.35
11640,114,99,Tacos x3; Tacos x1; Burrito x3; Burrito x2,2025-05-07,15:04:00,Completed,2305.5
11641,195,152,Deluxe Dish x2,2024-11-18,13:13:00,Completed,1112.6
11642,110,198,Dosa x3; Vada x2; Vada x1; Bisi Bele Bath x1,2025-07-03,06:37:00,Preparing,852.5
11643,70,168,Masala Dosa x2; Idli x3; Masala Dosa x3; Medu Vada x2,2024-11-06,20:04:00,Pending,1263.5
11644,73,37,Deluxe Platter x3; Deluxe Platter x1; Classic Meal x3,2025-08-13,07:40:00,Completed,2364.3
11645,127,189,Classic Dish x1; Classic Meal x2; Classic Platter x2; Special Platter x3,2025-01-07,21:47:00,Preparing,2355.9
11646,103,45,Mexican Rice x3; Enchiladas x3; Burrito x3; Enchiladas x3,2024-09-30,20:41:00,Cancelled,3108.5
11647,107,90,Special Dish x2; Deluxe Platter x1; Deluxe Dish x2; Classic Platter x2,2025-03-19,14:31:00,Preparing,2450.6
11648,171,112,Salsa x3,2025-03-01,20:39:00,Completed,383.0
11649,55,67,Bruschetta x2; Margherita Pizza x1; Risotto x1,2025-07-12,15:44:00,Completed,959.5
11650,190,42,Sambhar x1; Idli x1; Vada x1; Medu Vada x2; Rasam x1,2024-09-11,17:54:00,Completed,534.0
11651,112,170,Classic Platter x2,2025-02-04,13:51:00,Preparing,758.9
11652,123,184,Masala Dosa x3,2024-11-25,20:09:00,Completed,509.5
11653,69,122,Classic Dish x2; Deluxe Dish x3; Special Dish x1,2025-07-25,19:28:00,Confirmed,2372.85
11654,200,51,Caprese Salad x3; Pasta Alfredo x3; Bruschetta x3; Fettuccine x1; Pasta Alfredo x3,2024-09-26,10:57:00,Completed,3169.5
11655,106,24,Special Meal x3; Classic Meal x1; Special Meal x1; Classic Meal x3,2025-05-19,14:46:00,Completed,3149.0
11656,187,56,Special Dish x3; Classic Platter x3; Special Dish x2; Special Platter x3,2024-09-07,13:01:00,Completed,3663.8
11657,36,199,Chole Bhature x3; Naan x2; Samosa x3; Biryani x2; Palak Paneer x3,2025-05-03,02:43:00,Completed,2342.0
11658,51,32,Special Platter x1; Classic Platter x3; Special Meal x2; Classic Dish x1,2024-12-16,10:57:00,Completed,2958.2
11659,38,7,Churros x3; Churros x1; Quesadilla x3; Salsa x2; Enchiladas x2,2025-06-13,11:01:00,Completed,2098.5
11660,125,27,Deluxe Meal x1; Special Platter x2,2024-11-04,20:05:00,Preparing,1116.75
11661,107,57,Mexican Rice x3; Tacos x2; Salsa x3,2025-03-09,19:24:00,Completed,1385.0
11662,49,91,Special Platter x1; Deluxe Meal x2; Special Meal x3; Deluxe Meal x2,2025-03-14,22:10:00,Confirmed,3465.05
11663,5,182,Paneer Tikka x3; Chole Bhature x3; Naan x3; Chole Bhature x1,2024-10-11,04:36:00,Ready for Pickup,1879.0
11664,78,48,Burrito x1; Burrito x2,2025-07-09,22:27:00,Cancelled,826.5
11665,50,198,Pongal x2; Masala Dosa x1; Sambhar x1; Sambhar x2,2025-08-29,19:26:00,Ready for Pickup,687.0
11666,78,58,Classic Meal x1; Special Dish x3; Classic Meal x3,2024-09-15,11:43:00,Pending,1688.75
11667,65,171,Idli x1,2025-03-04,19:49:00,Ready for Pickup,153.0
11668,46,190,Dal Makhani x1,2025-01-26,21:04:00,Completed,295.0
11669,81,170,Special Meal x1; Deluxe Meal x3; Deluxe Meal x1,2024-09-17,06:41:00,Completed,2437.3
11670,29,127,Caprese Salad x2; Tiramisu x2; Margherita Pizza x3; Risotto x3,2025-04-27,13:19:00,Confirmed,2588.5
11671,111,193,Classic Platter x3; Classic Meal x2; Deluxe Platter x2,2025-02-28,05:37:00,Completed,2329.3
11672,25,88,Deluxe Platter x2; Classic Meal x1; Deluxe Meal x2; Classic Platter x2,2025-06-20,12:51:00,Completed,2651.65
11673,144,7,Enchiladas x3; Burrito x3; Churros x1; Salsa x1; Tacos x1,2025-04-26,19:24:00,Confirmed,2210.5
11674,40,29,Deluxe Platter x1; Classic Meal x2,2025-05-02,12:05:00,Confirmed,1353.9
11675,97,35,Classic Platter x3; Special Platter x3; Classic Meal x3; Classic Dish x1; Special Meal x3,2024-12-27,05:39:00,Ready for Pickup,4034.55
11676,122,113,Fried Rice x3,2025-07-29,18:33:00,Preparing,654.5
11677,146,55,Naan x1; Dal Makhani x1,2025-01-09,01:49:00,Preparing,328.0
11678,114,128,Gobi Manchurian x2; Gobi Manchurian x2; Spring Rolls x1,2025-06-03,20:01:00,Completed,969.0
11679,169,30,Classic Platter x2; Special Platter x2,2025-01-27,19:33:00,Cancelled,1265.1
11680,30,100,Fried Rice x1; Chilli Chicken x2,2024-12-21,16:20:00,Completed,695.5
11681,90,54,Deluxe Dish x1; Special Dish x1; Special Dish x1,2024-11-30,14:29:00,Completed,912.95
11682,115,124,Rasam x3; Dosa x3,2024-11-14,00:03:00,Confirmed,696.0
11683,3,180,Margherita Pizza x3; Caprese Salad x3; Garlic Bread x3; Garlic Bread x3; Fettuccine x2,2025-05-01,05:51:00,Ready for Pickup,2866.0
11684,79,25,Classic Dish x3; Classic Platter x2; Classic Platter x1; Special Dish x2,2024-09-22,21:48:00,Completed,1738.55
11685,190,59,Classic Meal x1,2024-10-22,15:32:00,Completed,544.2
11686,10,175,Rasam x2; Sambhar x1,2025-07-24,21:15:00,Confirmed,320.5
11687,38,93,Classic Platter x2; Special Meal x3,2025-05-11,06:26:00,Completed,2108.4
11688,32,60,Tiramisu x2; Garlic Bread x3; Garlic Bread x2; Tiramisu x1; Bruschetta x1,2025-06-18,19:16:00,Completed,1505.0
11689,24,51,Garlic Bread x2; Margherita Pizza x2; Pasta Alfredo x2,2025-05-29,21:29:00,Ready for Pickup,1524.0
11690,116,22,Medu Vada x2; Medu Vada x2,2025-02-08,12:13:00,Ready for Pickup,333.0
11691,95,173,Special Dish x1; Deluxe Meal x3; Special Platter x2,2025-05-24,19:32:00,Completed,1670.45
11692,9,55,Tandoori Roti x2; Butter Chicken x2; Samosa x3,2025-02-06,21:42:00,Completed,989.5
11693,26,28,Classic Dish x3; Special Dish x2; Classic Dish x2; Deluxe Platter x1; Classic Meal x2,2025-05-22,13:22:00,Confirmed,3047.1
11694,53,33,Fried Rice x2; Dim Sum x3; Hot & Sour Soup x3; Hakka Noodles x2,2025-02-27,11:46:00,Completed,1820.0
11695,169,158,Special Meal x2; Classic Meal x3; Classic Meal x1,2024-12-25,22:42:00,Completed,1645.45
11696,176,88,Deluxe Dish x3; Special Dish x1; Classic Platter x3; Classic Platter x1; Classic Platter x1,2025-02-21,20:23:00,Completed,3103.1
11697,140,16,Classic Meal x2; Classic Platter x2; Special Dish x2; Special Dish x3; Classic Platter x3,2025-05-13,11:54:00,Completed,3383.0
11698,168,119,Classic Platter x3; Special Meal x1; Special Dish x1; Special Meal x1; Special Meal x2,2025-05-22,00:40:00,Completed,2780.85
11699,27,54,Classic Platter x2,2025-06-10,08:49:00,Completed,532.0
11700,1,49,Pongal x3; Medu Vada x1,2025-06-12,20:32:00,Completed,432.5
11701,127,190,Samosa x2; Palak Paneer x1; Naan x2,2025-05-23,21:42:00,Completed,517.0
11702,55,85,Classic Dish x1,2025-08-30,20:00:00,Cancelled,285.1
11703,4,131,Garlic Bread x2; Garlic Bread x2; Caprese Salad x3,2025-05-01,21:19:00,Completed,1130.0
11704,191,118,Guacamole x2,2025-03-01,15:10:00,Completed,370.0
11705,72,185,Classic Dish x1,2024-10-10,06:17:00,Preparing,220.5
11706,82,189,Special Platter x1,2025-01-19,19:28:00,Completed,344.6
11707,200,33,Dim Sum x2; Manchurian x1; Schezwan Noodles x3,2025-01-04,13:45:00,Cancelled,1239.0
11708,91,143,Fettuccine x2; Margherita Pizza x3,2025-06-01,17:18:00,Preparing,1569.0
11709,117,147,Naan x2; Dal Makhani x2; Chole Bhature x3,2024-10-17,17:21:00,Completed,1201.0
11710,5,171,Idli x3; Sambhar x2; Pongal x2; Pongal x2; Rasam x1,2025-03-07,15:01:00,Completed,980.0
11711,132,73,Special Platter x1; Classic Platter x2; Classic Dish x3; Deluxe Dish x3,2024-10-16,02:32:00,Confirmed,3086.75
11712,160,161,Deluxe Meal x2; Special Dish x1; Classic Meal x3,2024-12-22,16:41:00,Completed,2107.4
11713,4,20,Classic Dish x3; Special Dish x2,2025-04-17,23:12:00,Completed,1532.2
11714,192,81,Gobi Manchurian x1,2025-02-20,07:56:00,Completed,220.0
11715,9,157,Classic Meal x2; Classic Meal x2; Classic Meal x1; Special Platter x3,2024-10-20,02:58:00,Completed,2927.35
11716,49,113,Spring Rolls x2,2024-09-23,07:36:00,Preparing,396.0
11717,92,187,Dim Sum x2; Hot & Sour Soup x2; Hot & Sour Soup x2; Gobi Manchurian x2; Fried Rice x1,2025-08-08,20:18:00,Completed,1603.5
11718,130,74,Bisi Bele Bath x3; Bisi Bele Bath x2; Uttapam x1,2025-04-26,19:34:00,Completed,1164.0
11719,15,55,Naan x3,2024-10-10,13:18:00,Completed,221.0
11720,63,74,Pongal x1; Vada x3,2025-08-03,21:22:00,Completed,369.5
11721,186,108,Fajitas x1; Enchiladas x1; Tacos x3,2024-09-07,12:59:00,Completed,1318.5
11722,85,91,Classic Dish x2; Special Platter x2,2024-10-16,19:52:00,Ready for Pickup,1736.2
11723,102,51,Margherita Pizza x1; Fettuccine x1; Garlic Bread x1; Calzone x3; Margherita Pizza x1,2025-01-21,10:10:00,Completed,1997.0
11724,70,186,Burrito x3; Tacos x1,2024-11-23,01:59:00,Completed,1086.5
11725,71,51,Pasta Alfredo x2; Caprese Salad x2; Lasagna x3,2025-07-17,13:35:00,Completed,2012.0
11726,130,139,Special Platter x3,2025-08-11,01:59:00,Cancelled,1098.05
